,Year_Birth,Education,ages,Marital_Status,PhD,Basic,2n Cycle,Master,Graduation,Income,single,married,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,months,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Total_Spent,Total_Spent_Per_Month,TotalChildren,HasChildren
1173,1957,Master,59,Married,0,0,0,1,0,66726.0,0,1,1,1,12-01-2014,61,349,35,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,3,11,0,438,638.75,2,1
1174,1979,Basic,37,Together,0,1,0,0,0,23724.0,0,1,1,0,08-01-2013,65,5,47,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,3,11,0,75,146.875,1,1
1175,1960,Master,56,Married,0,0,0,1,0,47353.0,0,1,0,1,13-11-2013,93,184,37,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,3,11,0,225,346.875,1,1
1176,1952,Master,64,Married,0,0,0,1,0,33444.0,0,1,1,1,03-11-2012,24,8,49,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,18,36.75,2,1
1177,1981,Graduation,35,Married,0,0,0,0,1,54386.0,0,1,0,1,17-05-2013,8,277,43,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,3,11,0,470,842.0833333333334,1,1
1178,1981,Graduation,35,Divorced,0,0,0,0,1,28510.0,1,0,1,1,13-04-2013,72,44,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,3,11,0,91,166.83333333333334,2,1
1179,1991,Master,25,Single,0,0,0,1,0,90638.0,1,0,0,0,13-02-2014,29,1156,34,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,3,11,0,2525,3577.0833333333335,0,0
1180,1950,Graduation,66,Together,0,0,0,0,1,48070.0,0,1,0,1,13-01-2013,33,373,47,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,3,11,0,504,987.0,1,1
1181,1957,Graduation,59,Married,0,0,0,0,1,43140.0,0,1,0,1,05-01-2013,68,134,47,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,3,11,0,235,460.2083333333333,1,1
1182,1961,PhD,55,Divorced,1,0,0,0,0,54959.0,1,0,0,1,19-01-2013,55,1148,47,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,3,11,1,1232,2412.6666666666665,1,1
1183,1958,Basic,58,Single,0,1,0,0,0,15056.0,1,0,1,1,03-05-2013,76,6,43,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,3,11,0,88,157.66666666666666,2,1
1184,1971,Graduation,45,Single,0,0,0,0,1,26954.0,1,0,1,0,08-05-2014,17,4,31,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,17,21.958333333333332,1,1
1185,1985,Graduation,31,Single,0,0,0,0,1,22327.0,1,0,1,0,02-08-2013,94,5,40,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,24,40.0,1,1
1186,1965,Graduation,51,Married,0,0,0,0,1,44393.0,0,1,1,1,22-08-2013,86,24,40,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,3,11,0,60,100.0,2,1
1187,1952,PhD,64,Single,1,0,0,0,0,62000.0,1,0,0,1,25-08-2013,25,899,40,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,3,11,0,1020,1700.0,1,1
1188,1962,PhD,54,Together,1,0,0,0,0,31497.0,0,1,0,1,06-12-2012,22,108,48,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,3,11,0,155,310.0,1,1
1189,1974,2n Cycle,42,Married,0,0,1,0,0,45894.0,0,1,0,2,27-02-2014,15,27,34,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,3,11,0,51,72.25,2,1
1190,1970,Master,46,Divorced,0,0,0,1,0,78579.0,1,0,0,0,22-12-2012,35,816,48,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,3,11,1,1812,3624.0,0,0
1191,1969,Master,47,Widow,0,0,0,1,0,67369.0,1,0,0,1,17-11-2012,81,1298,49,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,3,11,1,1461,2982.875,1,1
1192,1960,Graduation,56,Divorced,0,0,0,0,1,58401.0,1,0,0,1,20-04-2014,55,10,32,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,3,11,0,96,128.0,1,1
1193,1952,Graduation,64,Single,0,0,0,0,1,62307.0,1,0,0,1,17-02-2014,94,87,34,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,3,11,0,160,226.66666666666666,1,1
1194,1969,Master,47,Married,0,0,0,1,0,43641.0,0,1,1,1,22-04-2013,50,57,44,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,3,11,0,139,254.83333333333334,2,1
1195,1968,Master,48,Divorced,0,0,0,1,0,63841.0,1,0,0,1,21-04-2013,64,635,44,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,908,1664.6666666666667,1,1
1196,1965,2n Cycle,51,Married,0,0,1,0,0,46891.0,0,1,0,1,01-09-2013,91,43,39,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,183,297.375,1,1
1197,1969,Master,47,Married,0,0,0,1,0,70091.0,0,1,1,0,31-03-2013,11,964,45,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,3,11,0,1161,2176.875,1,1
1198,1972,PhD,44,Married,1,0,0,0,0,78075.0,0,1,0,0,05-04-2014,72,572,32,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,3,11,0,988,1317.3333333333333,0,0
1199,1961,2n Cycle,55,Widow,0,0,1,0,0,59184.0,1,0,0,1,09-09-2012,6,341,51,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,3,11,0,1072,2278.0,1,1
1200,1977,Graduation,39,Married,0,0,0,0,1,54809.0,0,1,1,1,11-09-2013,0,63,39,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,0,174,282.75,2,1
1201,1959,Graduation,57,Married,0,0,0,0,1,58113.0,0,1,0,1,25-01-2013,66,221,47,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,3,11,0,758,1484.4166666666667,1,1
1202,1958,Master,58,Married,0,0,0,1,0,51412.0,0,1,0,1,31-12-2013,42,140,36,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,3,11,0,195,292.5,1,1
1203,1979,Graduation,37,Divorced,0,0,0,0,1,15287.0,1,0,1,0,10-10-2012,60,1,50,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,31,64.58333333333333,1,1
1204,1957,Master,59,Together,0,0,0,1,0,66636.0,0,1,0,0,17-08-2013,64,291,40,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,3,11,0,1084,1806.6666666666667,0,0
1205,1956,Master,60,Married,0,0,0,1,0,50965.0,0,1,0,1,20-02-2013,87,544,46,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,3,11,0,685,1312.9166666666667,1,1
1206,1965,PhD,51,Married,1,0,0,0,0,84618.0,0,1,0,0,22-11-2013,96,684,37,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,3,11,0,1672,2577.6666666666665,0,0
1207,1990,Graduation,26,Married,0,0,0,0,1,18351.0,0,1,0,0,29-10-2013,1,1,38,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,3,11,0,43,68.08333333333333,0,0
1208,1957,PhD,59,Together,1,0,0,0,0,40451.0,0,1,0,2,16-02-2014,54,35,34,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,3,11,0,49,69.41666666666667,2,1
1209,1965,Graduation,51,Together,0,0,0,0,1,36317.0,0,1,0,1,22-05-2013,53,87,43,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,3,11,0,133,238.29166666666666,1,1
1210,1957,Graduation,59,Together,0,0,0,0,1,42213.0,0,1,0,1,12-10-2013,96,309,38,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,3,11,0,363,574.75,1,1
1211,1955,Graduation,61,Together,0,0,0,0,1,65748.0,0,1,0,1,15-04-2013,58,172,44,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,3,11,0,545,999.1666666666666,1,1
1212,1972,Graduation,44,Together,0,0,0,0,1,77044.0,0,1,0,1,27-10-2013,12,625,38,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,3,11,0,1065,1686.25,1,1
1213,1969,Graduation,47,Together,0,0,0,0,1,74918.0,0,1,0,0,12-03-2013,78,972,45,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,3,11,0,2047,3838.125,0,0
1214,1972,Graduation,44,Married,0,0,0,0,1,56721.0,0,1,1,1,31-10-2012,64,157,50,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,3,11,0,296,616.6666666666666,2,1
1215,1975,Graduation,41,Single,0,0,0,0,1,42160.0,1,0,1,1,28-06-2013,26,48,42,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,3,11,1,140,245.0,2,1
1216,1965,Graduation,51,Single,0,0,0,0,1,61559.0,1,0,0,1,17-07-2013,8,279,41,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,3,11,0,530,905.4166666666666,1,1
1217,1963,PhD,53,Together,1,0,0,0,0,33629.0,0,1,1,1,08-08-2012,49,132,52,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,3,11,0,152,329.3333333333333,2,1
1218,1991,PhD,25,Together,1,0,0,0,0,68682.0,0,1,0,0,06-10-2013,56,919,38,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,3,11,0,1598,2530.1666666666665,0,0
1219,1963,Graduation,53,Single,0,0,0,0,1,34377.0,1,0,0,1,19-01-2013,55,62,47,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,3,11,0,114,223.25,1,1
1220,1986,Basic,30,Single,0,1,0,0,0,8940.0,1,0,1,0,22-08-2012,25,1,52,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,3,11,0,101,218.83333333333334,1,1
1221,1973,Graduation,43,Married,0,0,0,0,1,26228.0,0,1,1,0,22-09-2013,50,2,39,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,3,11,0,25,40.625,1,1
1222,1957,2n Cycle,59,Divorced,0,0,1,0,0,77297.0,1,0,0,0,26-01-2013,84,408,47,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,3,11,0,789,1545.125,0,0
1223,1981,Graduation,35,Married,0,0,0,0,1,40211.0,0,1,1,1,30-07-2013,30,51,41,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,3,11,0,87,148.625,2,1
1224,1958,PhD,58,Widow,1,0,0,0,0,33438.0,1,0,1,1,22-09-2013,81,62,39,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,3,11,0,90,146.25,2,1
1225,1959,PhD,57,Married,1,0,0,0,0,75032.0,0,1,0,1,28-04-2013,74,952,44,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,3,11,0,1215,2227.5,1,1
1226,1955,PhD,61,Single,1,0,0,0,0,61284.0,1,0,0,0,12-10-2013,76,618,38,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,3,11,0,811,1284.0833333333333,0,0
1227,1986,Graduation,30,Married,0,0,0,0,1,22518.0,0,1,1,0,22-10-2012,36,11,50,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,3,11,1,61,127.08333333333333,1,1
1228,1975,Master,41,Married,0,0,0,1,0,54730.0,0,1,0,1,15-08-2013,64,318,40,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,3,11,0,405,675.0,1,1
1229,1955,Master,61,Married,0,0,0,1,0,38452.0,0,1,1,1,30-03-2014,62,56,33,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,72,99.0,2,1
1230,1971,Graduation,45,Divorced,0,0,0,0,1,44421.0,1,0,1,1,15-02-2013,53,110,46,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,3,11,0,189,362.25,2,1
1231,1986,PhD,30,Together,1,0,0,0,0,38197.0,0,1,1,0,29-06-2013,86,23,42,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,3,11,0,40,70.0,1,1
1232,1978,Graduation,38,Divorced,0,0,0,0,1,41986.0,1,0,0,1,09-02-2014,15,27,34,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,3,11,0,63,89.25,1,1
1233,1983,Graduation,33,Together,0,0,0,0,1,28427.0,0,1,1,0,21-03-2013,67,18,45,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,3,11,0,52,97.5,1,1
1234,1976,PhD,40,Together,1,0,0,0,0,37395.0,0,1,1,0,02-05-2014,47,18,31,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,3,11,0,39,50.375,1,1
1235,1971,Graduation,45,Married,0,0,0,0,1,64722.0,0,1,1,0,26-05-2014,47,303,31,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,3,11,0,805,1039.7916666666667,1,1
1236,1956,Master,60,Together,0,0,0,1,0,55249.0,0,1,0,1,17-04-2014,81,97,32,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,3,11,0,130,173.33333333333334,1,1
1237,1972,Graduation,44,Together,0,0,0,0,1,84906.0,0,1,0,0,04-10-2013,98,997,38,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,3,11,0,1631,2582.4166666666665,0,0
1238,1989,Graduation,27,Married,0,0,0,0,1,28691.0,0,1,1,0,04-07-2013,56,5,41,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,34,58.083333333333336,1,1
1239,1952,Graduation,64,Single,0,0,0,0,1,44213.0,1,0,1,1,29-11-2013,48,95,37,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,3,11,0,152,234.33333333333334,2,1
1240,1984,Basic,32,Single,0,1,0,0,0,25707.0,1,0,1,0,18-01-2014,18,1,35,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,21,30.625,1,1
1241,1967,PhD,49,Married,1,0,0,0,0,59062.0,0,1,2,1,03-10-2013,74,46,38,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,3,11,0,71,112.41666666666667,3,1
1242,1962,Graduation,54,Single,0,0,0,0,1,76624.0,1,0,0,1,24-05-2014,68,411,31,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,3,11,0,899,1161.2083333333333,1,1
1243,1947,Master,69,Together,0,0,0,1,0,66000.0,0,1,0,0,20-04-2014,36,244,32,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,3,11,0,711,948.0,0,0
1244,1978,PhD,38,Together,1,0,0,0,0,27683.0,0,1,1,0,04-08-2012,90,152,52,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,3,11,0,351,760.5,1,1
1245,1971,Graduation,45,Divorced,0,0,0,0,1,1730.0,1,0,0,0,18-05-2014,65,1,31,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,3,11,0,8,10.333333333333334,0,0
1246,1992,Basic,24,Single,0,1,0,0,0,7500.0,1,0,1,0,03-12-2012,63,10,48,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,3,11,0,119,238.0,1,1
1247,1968,Graduation,48,Together,0,0,0,0,1,40521.0,0,1,1,1,05-04-2013,82,12,44,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,3,11,0,21,38.5,2,1
1248,1973,PhD,43,Together,1,0,0,0,0,20427.0,0,1,1,0,24-03-2014,63,5,33,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,10,13.75,1,1
1249,1975,Graduation,41,Married,0,0,0,0,1,65106.0,0,1,0,1,24-05-2014,55,790,31,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,3,11,0,973,1256.7916666666667,1,1
1250,1965,PhD,51,Married,1,0,0,0,0,69969.0,0,1,0,0,27-08-2013,64,882,40,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,3,11,1,1536,2560.0,0,0
1251,1952,Graduation,64,Married,0,0,0,0,1,67433.0,0,1,0,2,16-07-2013,51,615,41,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,3,11,0,992,1694.6666666666667,2,1
1252,1967,PhD,49,Married,1,0,0,0,0,77766.0,0,1,0,1,22-02-2013,97,1004,46,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,1529,2930.5833333333335,1,1
1253,1972,Graduation,44,Married,0,0,0,0,1,74716.0,0,1,0,1,12-09-2013,92,133,39,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,3,11,0,860,1397.5,1,1
1254,1963,Graduation,53,Divorced,0,0,0,0,1,68118.0,1,0,0,1,18-10-2013,51,595,38,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,928,1469.3333333333333,1,1
1255,1970,PhD,46,Married,1,0,0,0,0,55158.0,0,1,1,1,30-07-2012,72,293,53,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,3,11,1,418,923.0833333333334,2,1
1256,1955,2n Cycle,61,Married,0,0,1,0,0,62972.0,0,1,0,1,03-08-2012,39,313,52,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,1,587,1271.8333333333333,1,1
1257,1975,Graduation,41,Married,0,0,0,0,1,74190.0,0,1,0,1,12-05-2014,49,151,31,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,3,11,0,641,827.9583333333334,1,1
1258,1976,Graduation,40,Married,0,0,0,0,1,39356.0,0,1,1,1,19-03-2014,21,15,33,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,3,11,0,23,31.625,2,1
1259,1969,Graduation,47,Together,0,0,0,0,1,76653.0,0,1,0,0,16-08-2013,91,736,40,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,3,11,0,2279,3798.3333333333335,0,0
1260,1973,PhD,43,Divorced,1,0,0,0,0,35860.0,1,0,1,1,19-05-2014,37,15,31,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,0,49,63.291666666666664,2,1
1261,1983,PhD,33,Divorced,1,0,0,0,0,90687.0,1,0,0,0,22-05-2013,98,982,43,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,3,11,1,1779,3187.375,0,0
1262,1982,Master,34,Together,0,0,0,1,0,73450.0,0,1,0,0,05-12-2013,85,1142,36,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,3,11,0,1804,2706.0,0,0
1263,1960,Graduation,56,Married,0,0,0,0,1,31454.0,0,1,1,1,06-07-2013,40,28,41,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,3,11,0,48,82.0,2,1
1264,1952,Graduation,64,Single,0,0,0,0,1,47139.0,1,0,1,1,06-03-2014,2,46,33,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,3,11,1,83,114.125,2,1
1265,1975,Graduation,41,Divorced,0,0,0,0,1,83829.0,1,0,0,0,08-10-2013,78,897,38,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,3,11,1,1862,2948.1666666666665,0,0
1266,1963,PhD,53,Married,1,0,0,0,0,53378.0,0,1,1,1,24-09-2012,41,489,51,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,3,11,1,793,1685.125,2,1
1267,1970,Graduation,46,Together,0,0,0,0,1,19656.0,0,1,1,0,08-02-2013,94,25,46,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,3,11,0,84,161.0,1,1
1268,1948,PhD,68,Married,1,0,0,0,0,45579.0,0,1,0,1,20-08-2013,10,145,40,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,3,11,0,183,305.0,1,1
1269,1958,2n Cycle,58,Single,0,0,1,0,0,85485.0,1,0,0,0,21-06-2014,73,630,30,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,3,11,0,1383,1728.75,0,0
1270,1944,Graduation,72,Married,0,0,0,0,1,55956.0,0,1,0,0,07-04-2014,22,760,32,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,3,11,0,999,1332.0,0,0
1271,1963,Master,53,Single,0,0,0,1,0,64191.0,1,0,0,1,22-01-2013,30,420,47,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,3,11,0,825,1615.625,1,1
1272,1972,Graduation,44,Single,0,0,0,0,1,38808.0,1,0,1,0,26-08-2012,21,125,52,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,3,11,1,246,533.0,1,1
1273,1966,Master,50,Married,0,0,0,1,0,57183.0,0,1,1,1,19-03-2013,51,464,45,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,3,11,0,610,1143.75,2,1
1274,1968,Master,48,Divorced,0,0,0,1,0,23748.0,1,0,1,0,21-11-2012,97,6,49,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,76,155.16666666666666,1,1
1275,1971,Graduation,45,Married,0,0,0,0,1,66303.0,0,1,0,1,26-02-2013,56,1090,46,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,3,11,0,1286,2464.8333333333335,1,1
1276,1975,Master,41,Married,0,0,0,1,0,37368.0,0,1,1,0,16-12-2013,4,3,36,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,3,11,0,30,45.0,1,1
1277,1964,Graduation,52,Married,0,0,0,0,1,40800.0,0,1,1,2,01-01-2013,77,24,47,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,3,11,0,99,193.875,3,1
1278,1978,Graduation,38,Divorced,0,0,0,0,1,71847.0,1,0,0,0,21-09-2012,95,737,51,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,3,11,0,1192,2533.0,0,0
1279,1975,Graduation,41,Married,0,0,0,0,1,46149.0,0,1,0,1,29-11-2013,36,254,37,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,3,11,0,362,558.0833333333334,1,1
1280,1983,Graduation,33,Together,0,0,0,0,1,78687.0,0,1,0,0,09-08-2012,13,817,52,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,3,11,1,2130,4615.0,0,0
1281,1971,2n Cycle,45,Divorced,0,0,1,0,0,49118.0,1,0,0,0,18-08-2012,90,620,52,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,3,11,1,1229,2662.8333333333335,0,0
1282,1957,PhD,59,Married,1,0,0,0,0,37633.0,0,1,1,1,20-09-2012,49,13,51,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,3,11,0,38,80.75,2,1
1283,1951,Master,65,Together,0,0,0,1,0,39767.0,0,1,0,0,21-07-2013,18,113,41,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,3,11,0,485,828.5416666666666,0,0
1284,1951,Basic,65,Married,0,1,0,0,0,26997.0,0,1,0,0,05-11-2012,89,7,49,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,3,11,0,434,886.0833333333334,0,0
1285,1970,Graduation,46,Divorced,0,0,0,0,1,33986.0,1,0,1,0,14-03-2013,43,16,45,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,44,82.5,1,1
1286,1972,PhD,44,Married,1,0,0,0,0,57091.0,0,1,0,1,23-11-2012,82,462,49,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,3,11,1,496,1012.6666666666666,1,1
1287,1969,2n Cycle,47,Married,0,0,1,0,0,46831.0,0,1,1,1,08-06-2013,84,22,42,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,3,11,0,78,136.5,2,1
1288,1972,Master,44,Married,0,0,0,1,0,83151.0,0,1,0,0,10-02-2013,80,968,46,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,3,11,1,2346,4496.5,0,0
1289,1971,Graduation,45,Married,0,0,0,0,1,52531.0,0,1,0,0,30-12-2012,68,283,48,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,3,11,0,794,1588.0,0,0
1290,1956,Graduation,60,Married,0,0,0,0,1,15759.0,0,1,0,0,05-09-2013,12,1,39,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,17,27.625,0,0
1291,1971,Graduation,45,Single,0,0,0,0,1,22804.0,1,0,1,0,31-07-2013,75,14,41,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,26,44.416666666666664,1,1
1292,1973,2n Cycle,43,Married,0,0,1,0,0,43050.0,0,1,1,0,18-03-2014,10,30,33,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0,76,104.5,1,1
1293,1977,PhD,39,Single,1,0,0,0,0,42997.0,1,0,1,1,07-12-2013,91,4,36,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,15,22.5,2,1
1294,1963,PhD,53,Single,1,0,0,0,0,48918.0,1,0,1,1,12-04-2014,21,52,32,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,62,82.66666666666667,2,1
1295,1954,Master,62,Together,0,0,0,1,0,60033.0,0,1,0,1,29-03-2014,28,62,33,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,3,11,0,198,272.25,1,1
1296,1978,PhD,38,Together,1,0,0,0,0,34043.0,0,1,1,0,25-10-2013,97,20,38,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,3,11,0,49,77.58333333333333,1,1
1297,1966,Graduation,50,Together,0,0,0,0,1,57811.0,0,1,0,1,24-06-2013,49,545,42,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,3,11,0,802,1403.5,1,1
1298,1946,Graduation,70,Married,0,0,0,0,1,78569.0,0,1,0,0,19-02-2014,14,558,34,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,3,11,1,1736,2459.3333333333335,0,0
1299,1978,Graduation,38,Single,0,0,0,0,1,7500.0,1,0,1,1,27-12-2012,5,6,48,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,3,11,0,57,114.0,2,1
1300,1971,Master,45,Together,0,0,0,1,0,157733.0,0,1,1,0,04-06-2013,37,39,42,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,3,11,0,59,103.25,1,1
1301,1953,Graduation,63,Together,0,0,0,0,1,94384.0,0,1,0,0,04-03-2013,62,1111,45,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,3,11,1,2302,4316.25,0,0
1302,1985,2n Cycle,31,Married,0,0,1,0,0,23148.0,0,1,0,0,18-02-2014,83,4,34,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,3,11,0,37,52.416666666666664,0,0
1303,1970,Graduation,46,Divorced,0,0,0,0,1,44267.0,1,0,1,1,25-02-2013,48,183,46,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,3,11,0,310,594.1666666666666,2,1
1304,1979,Graduation,37,Married,0,0,0,0,1,71626.0,0,1,0,0,01-11-2012,94,546,49,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,3,11,0,1305,2664.375,0,0
1305,1966,Graduation,50,Together,0,0,0,0,1,60894.0,0,1,0,1,28-06-2013,61,606,42,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,3,11,0,832,1456.0,1,1
1306,1976,Graduation,40,Together,0,0,0,0,1,50200.0,0,1,1,1,03-04-2013,70,266,44,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,3,11,0,401,735.1666666666666,2,1
